Date,MaxC,MinC,MeanC,Rain
05/03/2009,28.5,19.5,24,2.5
06/03/2009,30.5,21,25.75,0
07/03/2009,29.5,21,25.25,0
08/03/2009,30.5,21,25.75,0
09/03/2009,32,21.5,26.75,0
10/03/2009,31.5,23,27.25,0
11/03/2009,31.5,20.5,26,0
12/03/2009,31.5,21.5,26.5,0
13/03/2009,31,21,26,0
14/03/2009,31.5,22,26.75,22
15/03/2009,28,21,24.5,5
16/03/2009,27.5,21,24.25,0
17/03/2009,29,21,25,29.5
18/03/2009,30.5,21,25.75,3.5
19/03/2009,31,22,26.5,0
20/03/2009,37.5,22,29.75,14
21/03/2009,27,22,24.5,33
22/03/2009,30,20,25,10
23/03/2009,27.5,17.5,22.5,0
24/03/2009,30.5,17.5,24,0
25/03/2009,30,19,24.5,0
26/03/2009,31,19,25,0
27/03/2009,30.5,17,23.75,0
28/03/2009,31,19,25,0
29/03/2009,30,20,25,0
30/03/2009,31.5,22,26.75,0
31/03/2009,32,22,27,0
01/04/2009,32,20.5,26.25,0
02/04/2009,31,20,25.5,0
03/04/2009,30.5,21,25.75,0
04/04/2009,31,21.5,26.25,0
05/04/2009,30.5,20.5,25.5,0
06/04/2009,31.5,20.5,26,0
07/04/2009,31.5,20,25.75,0
08/04/2009,31,18.5,24.75,0
09/04/2009,31.5,20.5,26,0
10/04/2009,31.5,18,24.75,0
11/04/2009,31,17.5,24.25,0
12/04/2009,31,17,24,0
13/04/2009,32.5,18.5,25.5,0
14/04/2009,29.5,18.5,24,0
15/04/2009,27.5,17.5,22.5,0
16/04/2009,28.5,15.5,22,0
17/04/2009,28.5,15.5,22,0
18/04/2009,30.5,14,22.25,0
19/04/2009,31.5,19.5,25.5,0
20/04/2009,33.5,15,24.25,0
21/04/2009,33.5,17.5,25.5,0
22/04/2009,28.5,18,23.25,0
23/04/2009,25,18,21.5,0
24/04/2009,26,13.5,19.75,0
25/04/2009,30,14.5,22.25,0
26/04/2009,32,17,24.5,0
27/04/2009,33.5,16,24.75,0
28/04/2009,30,17,23.5,0
29/04/2009,35,16.5,25.75,0
30/04/2009,35,13.3,24.15,0
01/05/2009,30.5,14,22.25,0
02/05/2009,30,14,22,0
03/05/2009,30.5,13,21.75,0
04/05/2009,35,15,25,3.3
05/05/2009,35,16,25.5,0.5
06/05/2009,35,17,26,0
07/05/2009,35,17,26,0
08/05/2009,34,17,25.5,0
09/05/2009,27,21,24,0
10/05/2009,24.5,20,22.25,0
11/05/2009,27.5,16.5,22,0
12/05/2009,27.5,16.5,22,0
13/05/2009,27,16,21.5,0
14/05/2009,27,15,21,0
15/05/2009,27,14,20.5,0
16/05/2009,27,15.5,21.25,0
17/05/2009,31.5,16,23.75,0
18/05/2009,32,16.5,24.25,0
19/05/2009,31,16,23.5,0
20/05/2009,29.5,16,22.75,0
21/05/2009,27.5,16,21.75,0
22/05/2009,27,12.5,19.75,0
23/05/2009,25,14,19.5,0
24/05/2009,28.5,14.5,21.5,0
25/05/2009,29.5,14.5,22,0
26/05/2009,29.5,15.5,22.5,0
27/05/2009,27,15,21,0
28/05/2009,28,14,21,0
29/05/2009,28.5,12,20.25,0
30/05/2009,30,13,21.5,0
31/05/2009,30.5,14,22.25,0
01/06/2009,31.5,16,23.75,0
02/06/2009,31.5,16,23.75,0
03/06/2009,30.5,15.5,23,0
04/06/2009,29.5,15.5,22.5,0
05/06/2009,30,13.5,21.75,0
06/06/2009,31,15,23,0
07/06/2009,32,15,23.5,0
08/06/2009,31.5,18,24.75,0
09/06/2009,28,20,24,0
10/06/2009,25,18.5,21.75,0
11/06/2009,27,14.5,20.75,0
12/06/2009,29.5,16,22.75,0
13/06/2009,29,16,22.5,0
14/06/2009,29,15,22,0
15/06/2009,30,16,23,0
16/06/2009,29.5,15.5,22.5,0
17/06/2009,28.5,14,21.25,0
18/06/2009,29,12.5,20.75,0
19/06/2009,27.5,18.5,23,0
20/06/2009,27.5,13.5,20.5,0
21/06/2009,28.5,14.5,21.5,0
22/06/2009,29,16,22.5,0
23/06/2009,30.5,15,22.75,0
24/06/2009,32,14,23,0
25/06/2009,31.5,14,22.75,0
26/06/2009,31,10,20.5,0
27/06/2009,25.5,12,18.75,0
28/06/2009,26.5,11,18.75,0
29/06/2009,28.5,13.5,21,0
30/06/2009,25,11,18,0
01/07/2009,24.5,15,19.75,0
02/07/2009,24.5,13,18.75,0
03/07/2009,24,11,17.5,0
04/07/2009,24.5,12.5,18.5,0
05/07/2009,28.5,13,20.75,0
06/07/2009,26,10.5,18.25,0
07/07/2009,26,11.5,18.75,0
08/07/2009,25.5,11,18.25,0
09/07/2009,25,11.5,18.25,0
10/07/2009,26,13,19.5,0
11/07/2009,27.5,12.5,20,0
12/07/2009,29.5,13.5,21.5,0
13/07/2009,30.5,17,23.75,0
14/07/2009,32.5,17,24.75,0
15/07/2009,32.5,14,23.25,0
16/07/2009,31.5,15,23.25,0
17/07/2009,27.5,13.5,20.5,0
18/07/2009,25.5,16,20.75,0
19/07/2009,25,12,18.5,0
20/07/2009,25.5,11.5,18.5,0
21/07/2009,25.5,10,17.75,0
22/07/2009,21.5,11.5,16.5,0
23/07/2009,29,12,20.5,0
24/07/2009,30.5,14,22.25,0
25/07/2009,25,16,20.5,0
26/07/2009,14,12.5,13.25,0
27/07/2009,14.5,10.5,12.5,0
28/07/2009,24,12,18,0
29/07/2009,24.5,11.5,18,0
30/07/2009,27.5,9.5,18.5,0
31/07/2009,23.5,12,17.75,0
01/08/2009,30,15,22.5,0
02/08/2009,30.5,16.5,23.5,0
03/08/2009,33,11.5,22.25,0
04/08/2009,31.5,12.5,22,0
05/08/2009,31,12,21.5,0
06/08/2009,32,17.5,24.75,0
07/08/2009,29.5,16,22.75,0
08/08/2009,29,13,21,0
09/08/2009,29,13.5,21.25,0
10/08/2009,30,14,22,0
11/08/2009,31,16.5,23.75,0
12/08/2009,32.5,16,24.25,0
13/08/2009,33.5,17,25.25,0
14/08/2009,33.5,16,24.75,0
15/08/2009,28.5,19.5,24,0
16/08/2009,27,17.5,22.25,0
17/08/2009,27,14,20.5,0
18/08/2009,26,13.5,19.75,0
19/08/2009,29.5,13,21.25,0
20/08/2009,34,15.5,24.75,0
21/08/2009,33.5,14.5,24,0
22/08/2009,29.5,19,24.25,0
23/08/2009,30.5,19,24.75,0
24/08/2009,30.5,15.5,23,0
25/08/2009,28.5,14.5,21.5,0
26/08/2009,28.5,11.5,20,0
27/08/2009,31,15,23,0
28/08/2009,31,14,22.5,0
29/08/2009,30,17.5,23.75,0
30/08/2009,31,12,21.5,0
31/08/2009,32.5,17.5,25,0
01/09/2009,32.5,14,23.25,0
02/09/2009,32.5,14.5,23.5,0
03/09/2009,33.5,16,24.75,0
04/09/2009,33.5,18,25.75,0
05/09/2009,33.5,22,27.75,0
06/09/2009,33.5,20,26.75,0
07/09/2009,34.5,21,27.75,0
08/09/2009,35.5,21,28.25,0
09/09/2009,30.5,20,25.25,0
10/09/2009,38,24,31,0
11/09/2009,34.5,20,27.25,0
12/09/2009,34,20,27,0
13/09/2009,33.5,20,26.75,0
14/09/2009,35.5,19.5,27.5,0
15/09/2009,35.5,19.5,27.5,0
16/09/2009,37,18.5,27.75,0
17/09/2009,38.5,19.5,29,0
18/09/2009,39,20.5,29.75,0
19/09/2009,37.5,23.5,30.5,0
20/09/2009,32.5,22.5,27.5,0
21/09/2009,34,19.5,26.75,0
22/09/2009,37.5,20.5,29,0
23/09/2009,36.5,22.5,29.5,0
24/09/2009,30.5,21.5,26,0
25/09/2009,37,23,30,0
26/09/2009,36.5,22.5,29.5,0
27/09/2009,38,22.5,30.25,0
28/09/2009,38,20.5,29.25,0
29/09/2009,32.5,20.5,26.5,0
30/09/2009,31,20,25.5,0
01/10/2009,31.5,20,25.75,0
02/10/2009,33.5,20.5,27,0
03/10/2009,31.5,20.5,26,0
04/10/2009,34,20.5,27.25,0
05/10/2009,37.5,24.5,31,0
06/10/2009,38.5,24,31.25,0
07/10/2009,39,26,32.5,0
08/10/2009,40,25.5,32.75,0
09/10/2009,40.5,26.5,33.5,0
10/10/2009,39,26,32.5,0
11/10/2009,36.5,26.5,31.5,0
12/10/2009,37,20,28.5,0
13/10/2009,39,26,32.5,0
14/10/2009,39,25.5,32.25,0
15/10/2009,35.5,25.5,30.5,0
16/10/2009,37.5,23,30.25,0
17/10/2009,39,22,30.5,0
18/10/2009,38,26.5,32.25,0
19/10/2009,35,26,30.5,0
20/10/2009,32,24.5,28.25,0
21/10/2009,34.5,21.5,28,0
22/10/2009,37.5,25.5,31.5,0
23/10/2009,34,22,28,0
24/10/2009,36,20,28,0
25/10/2009,38,20.5,29.25,0
26/10/2009,39.5,20.5,30,0
27/10/2009,35,21,28,0
28/10/2009,36.5,21,28.75,0
29/10/2009,38.5,21,29.75,0
30/10/2009,37,21,29,0
31/10/2009,35,21,28,0
01/11/2009,34,20,27,0
02/11/2009,36.5,21,28.75,0
03/11/2009,37,26,31.5,0
04/11/2009,37,25,31,0.1
05/11/2009,38.5,25.5,32,0
06/11/2009,38.5,24,31.25,0
07/11/2009,37.5,28,32.75,0
08/11/2009,38,24,31,0
09/11/2009,40,26.5,33.25,0
10/11/2009,30,26.5,28.25,0
11/11/2009,39,22.5,30.75,26.5
12/11/2009,31.5,21.5,26.5,0
13/11/2009,38.5,21,29.75,0
14/11/2009,38.5,24.5,31.5,0
15/11/2009,38.5,30.5,34.5,1
16/11/2009,32.5,25,28.75,1.5
17/11/2009,35.5,22.5,29,0
18/11/2009,30.5,22.5,26.5,0
19/11/2009,34.5,21,27.75,11.5
20/11/2009,28.5,22,25.25,0
21/11/2009,27,20.5,23.75,0
22/11/2009,30,20.5,25.25,1.5
23/11/2009,27,20.5,23.75,45
24/11/2009,31.5,20.5,26,17.5
25/11/2009,34,20,27,0
26/11/2009,35.5,20,27.75,0
27/11/2009,37,20.5,28.75,0
28/11/2009,35.5,20.5,28,0
29/11/2009,35,20.5,27.75,0
30/11/2009,35.5,20.5,28,0
01/12/2009,35,20.5,27.75,0
02/12/2009,36.5,20.5,28.5,0
03/12/2009,28.5,22,25.25,52
04/12/2009,31,23.5,27.25,0
05/12/2009,34.5,24.5,29.5,4
06/12/2009,35,21,28,0
07/12/2009,31.5,23,27.25,0
08/12/2009,33.5,23.5,28.5,0
09/12/2009,34,24,29,0
10/12/2009,35.5,26,30.75,0
11/12/2009,36.5,25,30.75,29.5
12/12/2009,29.5,21.5,25.5,21.5
13/12/2009,28.5,21.5,25,12
14/12/2009,31.5,22.5,27,5.5
15/12/2009,27,21,24,0
16/12/2009,29.5,20,24.75,0
17/12/2009,32.5,22,27.25,0
18/12/2009,36.5,24.5,30.5,0.5
19/12/2009,36.5,21,28.75,0
20/12/2009,35.5,22,28.75,0
21/12/2009,35,22,28.5,0
22/12/2009,35,22,28.5,0
23/12/2009,34.5,21,27.75,0
24/12/2009,34.5,21,27.75,3.5
25/12/2009,34.5,21,27.75,2.5
26/12/2009,34,21,27.5,0
27/12/2009,36.5,21.5,29,5.5
28/12/2009,34.5,21,27.75,0
29/12/2009,37.5,21.5,29.5,0
30/12/2009,33.5,21.5,27.5,9.5
31/12/2009,32.5,21.5,27,2
01/01/2010,30,20.5,25.25,0
02/01/2010,36.5,20.5,28.5,0
03/01/2010,37,20.5,28.75,0
04/01/2010,37.5,20.5,29,0
05/01/2010,37.5,21,29.25,15
06/01/2010,25,22.5,23.75,20
07/01/2010,29.5,20.5,25,0
08/01/2010,30.5,22.5,26.5,2.5
09/01/2010,32,21.5,26.75,0
10/01/2010,33.5,22.5,28,0
11/01/2010,35,23.5,29.25,0
12/01/2010,36.5,25.5,31,0
13/01/2010,36,26.5,31.25,0
14/01/2010,36.5,26.5,31.5,0
15/01/2010,37.5,25,31.25,0
16/01/2010,36.5,23.5,30,16.5
17/01/2010,33,21,27,0
18/01/2010,34,22.5,28.25,0
19/01/2010,35.5,22,28.75,1.1
20/01/2010,34.5,22.5,28.5,0
21/01/2010,30,23.5,26.75,45.5
22/01/2010,32.5,20.5,26.5,0
23/01/2010,34,23,28.5,0
24/01/2010,34,21,27.5,0
25/01/2010,36,23.5,29.75,0
26/01/2010,32.5,24,28.25,0
27/01/2010,33.5,25,29.25,0
28/01/2010,35.5,22,28.75,11.5
29/01/2010,34,22.5,28.25,0
30/01/2010,30.5,20.5,25.5,43
31/01/2010,29.5,21.5,25.5,50
01/02/2010,32,21,26.5,41
02/02/2010,28.5,21,24.75,9.5
03/02/2010,28.5,22.5,25.5,9.5
04/02/2010,29.5,21.5,25.5,43
05/02/2010,27.5,21.5,24.5,1.5
06/02/2010,30,22,26,0
07/02/2010,32,23,27.5,0
08/02/2010,32,21.5,26.75,0
09/02/2010,32,21.5,26.75,0
10/02/2010,32.5,22,27.25,0
11/02/2010,34,22.5,28.25,0
12/02/2010,34,23,28.5,0
13/02/2010,35,23,29,0
14/02/2010,36,21.5,28.75,0
15/02/2010,33.5,24,28.75,0
16/02/2010,32,23,27.5,0
17/02/2010,32.5,23,27.75,4
18/02/2010,28.5,22,25.25,3.5
19/02/2010,31.5,22.5,27,18
20/02/2010,29.5,22.5,26,12
21/02/2010,29.5,22,25.75,18.5
22/02/2010,30,22.5,26.25,13
23/02/2010,30.5,22.5,26.5,11
24/02/2010,29.5,22.5,26,23.5
25/02/2010,28.5,21.5,25,1.5
26/02/2010,25,21.5,23.25,16.5
27/02/2010,31.5,21,26.25,0
28/02/2010,31.5,22,26.75,3.5
01/03/2010,28,22,25,7.5
02/03/2010,29.5,22,25.75,7.5
03/03/2010,26,22,24,24.5
04/03/2010,28.5,21.5,25,7
05/03/2010,28.5,21,24.75,0
06/03/2010,28.5,21,24.75,0
07/03/2010,30.5,20.5,25.5,0
08/03/2010,30.5,20.5,25.5,0
09/03/2010,31,21,26,0
10/03/2010,33.5,21,27.25,0
11/03/2010,35,22,28.5,0
12/03/2010,34.5,21.5,28,0
13/03/2010,34,22.5,28.25,5.1
14/03/2010,32.5,22,27.25,2
15/03/2010,31.5,23.5,27.5,0.1
16/03/2010,31.5,22,26.75,0
17/03/2010,32.5,21,26.75,0
18/03/2010,29.5,23,26.25,4
19/03/2010,29.5,22,25.75,1.5
20/03/2010,29.5,21.5,25.5,0
21/03/2010,31,20.5,25.75,0
22/03/2010,30.5,23,26.75,0
23/03/2010,32,21,26.5,0
24/03/2010,33,22,27.5,0
25/03/2010,33.5,23,28.25,0
26/03/2010,35,23,29,1.5
27/03/2010,34,24,29,0
28/03/2010,35,23.5,29.25,0
29/03/2010,34,23.5,28.75,0
30/03/2010,32.5,22,27.25,0
31/03/2010,34,22.5,28.25,0
01/04/2010,34,22.5,28.25,0
02/04/2010,33.5,22,27.75,0
03/04/2010,34,22,28,0
04/04/2010,34,21.5,27.75,0
05/04/2010,34.5,21.5,28,0
06/04/2010,34,22.5,28.25,0
07/04/2010,34.5,22,28.25,0
08/04/2010,34.5,23.5,29,0
09/04/2010,33.5,21.5,27.5,0
10/04/2010,34,22.5,28.25,0
11/04/2010,34,23,28.5,0
12/04/2010,31.5,22,26.75,0
13/04/2010,30,20,25,0
14/04/2010,31.5,18,24.75,0
15/04/2010,32,20,26,0
16/04/2010,34,21,27.5,0
17/04/2010,34.5,21.5,28,0
18/04/2010,34.5,22,28.25,0
19/04/2010,36.5,22.5,29.5,0
20/04/2010,34.5,24,29.25,13.5
21/04/2010,31.5,20,25.75,0
22/04/2010,30.5,22.5,26.5,0
23/04/2010,33,21,27,0
24/04/2010,32,22.5,27.25,0
25/04/2010,28.5,20.5,24.5,0
26/04/2010,28,18.5,23.25,0
27/04/2010,26.5,19,22.75,0
28/04/2010,31.5,18.5,25,0
29/04/2010,31.5,19.5,25.5,0
30/04/2010,30,22.5,26.25,0
01/05/2010,30,21.5,25.75,0
02/05/2010,30,22.5,26.25,0
03/05/2010,29,18,23.5,0
04/05/2010,31,17,24,0
05/05/2010,33,17.5,25.25,0
06/05/2010,33.5,18,25.75,0
07/05/2010,33.5,18,25.75,0
08/05/2010,32.5,19,25.75,0
09/05/2010,31.5,14.5,23,0
10/05/2010,31.5,18,24.75,0
11/05/2010,33.5,17.5,25.5,0
12/05/2010,34.5,18.5,26.5,0
13/05/2010,32.5,17,24.75,0
14/05/2010,30.5,15,22.75,0
15/05/2010,30.5,17.5,24,0
16/05/2010,29,20,24.5,0
17/05/2010,28.5,15.5,22,0
18/05/2010,28.5,16.5,22.5,0
19/05/2010,27.5,16.5,22,0
20/05/2010,29.5,17.5,23.5,0
21/05/2010,29.5,17,23.25,0
22/05/2010,30.5,16.5,23.5,0
23/05/2010,30.5,18.5,24.5,0
24/05/2010,30,17.5,23.75,0
25/05/2010,30,17.5,23.75,0
26/05/2010,30.5,16,23.25,0
27/05/2010,30.5,15.5,23,0
28/05/2010,31.5,16,23.75,0
29/05/2010,31,15,23,0
30/05/2010,31.5,15.5,23.5,0
31/05/2010,25.5,15,20.25,0
01/06/2010,26.5,15.5,21,0
02/06/2010,26,15,20.5,0
03/06/2010,27.5,15,21.25,0
04/06/2010,26.5,14.5,20.5,0
05/06/2010,27.5,13.4,20.45,0
06/06/2010,28.5,14,21.25,0
07/06/2010,27.5,15.5,21.5,0
08/06/2010,28,13.5,20.75,0
09/06/2010,29.5,14,21.75,0
10/06/2010,30.5,14.5,22.5,0
11/06/2010,27.5,14.5,21,0
12/06/2010,27.5,16.5,22,0
13/06/2010,30,16,23,0
14/06/2010,30.5,16.5,23.5,0
15/06/2010,31.5,16.5,24,0
16/06/2010,30,11.5,20.75,0
17/06/2010,25.5,14,19.75,0
18/06/2010,24.5,13,18.75,0
19/06/2010,25.5,12,18.75,0
20/06/2010,24.5,11.5,18,0
21/06/2010,26,14.5,20.25,0
22/06/2010,26.5,12.5,19.5,0
23/06/2010,27.5,15.5,21.5,0
24/06/2010,28.5,14,21.25,0
25/06/2010,25.5,15,20.25,0
26/06/2010,27,14,20.5,0
27/06/2010,27.5,10.5,19,0
28/06/2010,26.5,15,20.75,0
29/06/2010,27,16,21.5,0
30/06/2010,26.5,14.5,20.5,0
01/07/2010,28.5,15.5,22,0
02/07/2010,28,17,22.5,0
03/07/2010,27.5,13.5,20.5,0
04/07/2010,26.5,14,20.25,0
05/07/2010,26,13,19.5,0
06/07/2010,26.5,14.5,20.5,0
07/07/2010,26.5,14.5,20.5,0
08/07/2010,25.5,14.5,20,0
09/07/2010,27.5,12.5,20,0
10/07/2010,26.5,13.5,20,0
11/07/2010,26.5,14.5,20.5,0
12/07/2010,31.5,15.5,23.5,0
13/07/2010,30,12.5,21.25,0
14/07/2010,23.5,15,19.25,0
15/07/2010,26.5,13.5,20,0
16/07/2010,29.5,15,22.25,0
17/07/2010,30.5,15.5,23,0
18/07/2010,27,17.5,22.25,0
19/07/2010,27,15,21,0
20/07/2010,28.5,12.5,20.5,0
21/07/2010,28,13,20.5,0
22/07/2010,27.5,15,21.25,0
23/07/2010,28.5,15.5,22,0
24/07/2010,28,12.5,20.25,0
25/07/2010,23.5,16.5,20,0
26/07/2010,29.5,17.5,23.5,0
27/07/2010,28.5,18,23.25,0
28/07/2010,29.5,19.5,24.5,0
29/07/2010,29.5,15.5,22.5,0
30/07/2010,28,17,22.5,0
31/07/2010,27,13.5,20.25,0
01/08/2010,28,12.5,20.25,0
02/08/2010,28,18,23,0
03/08/2010,27.5,14,20.75,0
04/08/2010,30,13.5,21.75,0
05/08/2010,29.5,14,21.75,0
06/08/2010,30.5,15.5,23,0
07/08/2010,30.5,15.5,23,0
08/08/2010,29,13.5,21.25,0
09/08/2010,30.5,15.5,23,0
10/08/2010,32.5,16,24.25,0
11/08/2010,27.5,18.5,23,0
12/08/2010,26,10.5,18.25,0
13/08/2010,24.5,11.5,18,0
14/08/2010,26,12,19,0
15/08/2010,29.5,13,21.25,0
16/08/2010,32.5,14.5,23.5,0
17/08/2010,28.5,16.5,22.5,0
18/08/2010,29.5,13.5,21.5,0
19/08/2010,32.5,14.5,23.5,0
20/08/2010,34.5,16.5,25.5,0
21/08/2010,28.5,18.5,23.5,0
22/08/2010,31.5,14.5,23,0
23/08/2010,33.5,16.5,25,0
24/08/2010,32,17.5,24.75,0
25/08/2010,29,18,23.5,0
26/08/2010,29.5,15,22.25,0
27/08/2010,33,16,24.5,0
28/08/2010,33,15.5,24.25,0
29/08/2010,32.5,15,23.75,0
30/08/2010,31.5,18.5,25,0
31/08/2010,31.5,15,23.25,0
01/09/2010,33,17,25,0
02/09/2010,35,18.5,26.75,0
03/09/2010,36.5,23,29.75,0
04/09/2010,32.5,23,27.75,0
05/09/2010,35.5,18,26.75,0
06/09/2010,34.5,21,27.75,0
07/09/2010,34.5,18,26.25,0
08/09/2010,32.5,18,25.25,0
09/09/2010,32.5,18.5,25.5,0
10/09/2010,34.5,18.5,26.5,0
11/09/2010,30.5,22,26.25,0
12/09/2010,29,18.5,23.75,0
13/09/2010,31.5,15.5,23.5,0
14/09/2010,32,17,24.5,0
15/09/2010,35,16,25.5,0
16/09/2010,37,18.5,27.75,0
17/09/2010,36,25,30.5,0
18/09/2010,30.5,21.5,26,0
19/09/2010,33.5,17.5,25.5,0
20/09/2010,28.5,18,23.25,0
21/09/2010,36.5,21,28.75,0
22/09/2010,37,19.5,28.25,0
23/09/2010,36.5,24,30.25,0
24/09/2010,35.5,19,27.25,0
25/09/2010,35.5,21,28.25,0
26/09/2010,35.5,20.5,28,0
27/09/2010,37.5,19,28.25,0
28/09/2010,32.5,25.5,29,0
29/09/2010,31.5,20.5,26,0
30/09/2010,32.5,18,25.25,0
01/10/2010,35.5,18,26.75,0
02/10/2010,37.5,20.5,29,0
03/10/2010,39,21,30,0
04/10/2010,37.5,22.5,30,0
05/10/2010,35.5,22,28.75,0
06/10/2010,35.5,22,28.75,0
07/10/2010,35,22.5,28.75,0
08/10/2010,35,22.5,28.75,0
09/10/2010,37,20.5,28.75,0
10/10/2010,39,21.5,30.25,0
11/10/2010,41,21,31,0
12/10/2010,42,23.5,32.75,0
13/10/2010,41,29,35,0
14/10/2010,39,28,33.5,0
15/10/2010,40.5,24,32.25,0
16/10/2010,39.5,28.5,34,0
17/10/2010,34,24.5,29.25,0
18/10/2010,32.5,22.5,27.5,0
19/10/2010,36.5,23.5,30,0
20/10/2010,38,25.5,31.75,0
21/10/2010,38.5,27.5,33,0
22/10/2010,39.5,26.5,33,0
23/10/2010,40.5,24,32.25,0
24/10/2010,41,25.5,33.25,0
25/10/2010,42,26,34,0
26/10/2010,39,28.5,33.75,0
27/10/2010,37.5,24.5,31,0
28/10/2010,39,24.5,31.75,0
29/10/2010,41.5,26.5,34,0
30/10/2010,39.5,27,33.25,0
31/10/2010,38,27.5,32.75,0
01/11/2010,39.5,24,31.75,0
02/11/2010,37,24,30.5,0
03/11/2010,35.5,23.5,29.5,0
04/11/2010,40,28,34,0
05/11/2010,40.5,28,34.25,0
06/11/2010,40.5,27,33.75,0
07/11/2010,40.5,26.5,33.5,2.5
08/11/2010,37.5,23,30.25,0
09/11/2010,39.5,26,32.75,0
10/11/2010,41.5,25.5,33.5,0
11/11/2010,38.5,24.5,31.5,16.5
12/11/2010,36,22,29,0
13/11/2010,40.5,25,32.75,0
14/11/2010,39.5,27,33.25,0
15/11/2010,36.5,29.5,33,0
16/11/2010,37,26,31.5,0
17/11/2010,39.5,24.5,32,0
18/11/2010,39.5,28,33.75,0
19/11/2010,38.5,28,33.25,9
20/11/2010,30.5,21.5,26,0
21/11/2010,36.5,22.5,29.5,0
22/11/2010,36.5,26.5,31.5,0
23/11/2010,37.5,25.5,31.5,0
24/11/2010,36,25.5,30.75,6
25/11/2010,31.5,22,26.75,0
26/11/2010,34.5,24,29.25,0
27/11/2010,36.5,23,29.75,0
28/11/2010,38.5,21.5,30,0
29/11/2010,40,25.5,32.75,16
30/11/2010,27.5,21,24.25,0
01/12/2010,32.5,22,27.25,0
02/12/2010,35.5,23,29.25,0
03/12/2010,35,26,30.5,1.5
04/12/2010,36,22.5,29.25,0
05/12/2010,35.5,24,29.75,9.5
06/12/2010,29.5,20.5,25,10.5
07/12/2010,28,21,24.5,25
08/12/2010,27,21,24,2.5
09/12/2010,26,20.5,23.25,1
10/12/2010,28,21,24.5,0
11/12/2010,30.5,22,26.25,0
12/12/2010,29.5,20,24.75,5.5
13/12/2010,32.5,21.5,27,0
14/12/2010,35,21,28,0
15/12/2010,36.5,24,30.25,0
16/12/2010,35,22.5,28.75,0
17/12/2010,33,22.5,27.75,47
18/12/2010,35,21,28,6
19/12/2010,31.5,21.5,26.5,27.5
20/12/2010,29,21.5,25.25,15.5
21/12/2010,30.5,20.5,25.5,0
22/12/2010,32.5,21.5,27,0
23/12/2010,34.5,21.5,28,35.5
24/12/2010,32.5,21.5,27,23
25/12/2010,33.5,21.5,27.5,0
26/12/2010,32.5,21.5,27,19
27/12/2010,32.5,23,27.75,0
28/12/2010,32,25,28.5,23.5
29/12/2010,28.5,26,27.25,0
30/12/2010,32,23,27.5,0
31/12/2010,32.5,22.5,27.5,0
01/01/2011,32.5,22.5,27.5,1
02/01/2011,33.5,20.5,27,0
03/01/2011,34,21,27.5,0
04/01/2011,34.5,21,27.75,0
05/01/2011,34,21,27.5,0
06/01/2011,35.5,21,28.25,0
07/01/2011,30.5,23.5,27,62.5
08/01/2011,30.5,20,25.25,6
09/01/2011,32.5,20.5,26.5,0
10/01/2011,33,23,28,0
11/01/2011,30.5,23,26.75,13
12/01/2011,28.5,21.5,25,3.5
13/01/2011,29.5,21.5,25.5,0
14/01/2011,30,22.5,26.25,0
15/01/2011,26.5,22,24.25,5
16/01/2011,30,22,26,0
17/01/2011,33.5,21.5,27.5,0
18/01/2011,31.5,23.5,27.5,0
19/01/2011,30.5,23.5,27,17
20/01/2011,31.5,21,26.25,0
21/01/2011,32.5,21.5,27,47.5
22/01/2011,31,20.5,25.75,0
23/01/2011,32,22,27,0
24/01/2011,31.5,20.5,26,8
25/01/2011,27.5,21.5,24.5,1.5
26/01/2011,33.5,21.5,27.5,8.5
27/01/2011,32.5,22,27.25,18.5
28/01/2011,30.5,21.5,26,0.5
29/01/2011,30.5,21.5,26,13
30/01/2011,28,20,24,0
31/01/2011,29.5,20.5,25,0
01/02/2011,28.5,22.5,25.5,0
02/02/2011,31.5,21,26.25,0
03/02/2011,31,22,26.5,0
04/02/2011,31.5,19.5,25.5,0
05/02/2011,31.5,21,26.25,0
06/02/2011,32.5,22,27.25,0
07/02/2011,32.5,22.5,27.5,0
08/02/2011,32.5,22.5,27.5,0
09/02/2011,33.5,23,28.25,0
10/02/2011,33,23.5,28.25,3
11/02/2011,32.5,22,27.25,4.5
12/02/2011,32.5,22.5,27.5,0
13/02/2011,32,22.5,27.25,0
14/02/2011,33,23,28,0
15/02/2011,33,21.5,27.25,0
16/02/2011,33,23,28,0
17/02/2011,34.5,22,28.25,0
18/02/2011,33.5,22,27.75,0
19/02/2011,33.5,21.5,27.5,0
20/02/2011,36.5,22.5,29.5,4.5
21/02/2011,33.5,21,27.25,0
22/02/2011,33.5,22,27.75,0
23/02/2011,33.5,21,27.25,0
24/02/2011,35,23.5,29.25,0
25/02/2011,33.5,24,28.75,16
26/02/2011,26.5,21.5,24,18
27/02/2011,31,20.5,25.75,0
28/02/2011,30.5,22.5,26.5,0
01/03/2011,32.5,21.5,27,0
02/03/2011,31,22.5,26.75,0
03/03/2011,30.5,22,26.25,0
04/03/2011,32.5,19.5,26,0
05/03/2011,30.5,21.5,26,0
06/03/2011,33,20.5,26.75,0
07/03/2011,33,23,28,0
08/03/2011,33,22,27.5,0
09/03/2011,34.5,24,29.25,0
10/03/2011,35.5,24,29.75,0
11/03/2011,29.5,24,26.75,3
12/03/2011,23.5,22,22.75,57.5
13/03/2011,30.5,21.5,26,35.5
